status_id,status_message,link_name,status_type,status_link,status_published,num_likes,num_comments,num_shares
5281959998_10150857157029999,Miss Cleo was the TV psychic with the Jamaican lilt who became a household name in the 1990s.,"Youree Dell Harris, the TV Psychic Miss Cleo, Dies at 53",link,http://nyti.ms/2avdxeI,2016-07-26 17:25:55,568,396,2267
5281959998_10150857150979999,What does it feel like to vote for a woman for president? Gail Collins is on the floor of the Democratic convention speaking with delegates about supporting Hillary Clinton.,The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/1367007583314194/,2016-07-26 17:09:16,241,79,0
5281959998_10150857024309999,The Chacrinha neighborhood of Rio de Janeiro is home to Brazil’s first Olympic badminton player. He got his start at a facility hand-built by his father. http://nyti.ms/2a2KFIf,Brazilian Badminton Sways to Samba,video,https://www.facebook.com/nytimes/videos/10150857024309999/,2016-07-26 16:55:00,4442,281,5668
5281959998_10150857118694999,"We're at the Democratic National Convention during the roll call vote, talking to delegates.",,video,https://www.facebook.com/nytimes/videos/10150857118694999/,2016-07-26 16:25:28,1447,3321,207
5281959998_10150857063704999,"President Bill Clinton is not likely to shoulder many of the traditional duties of first ladies, advisers say, like selecting The White House china and floral arrangements.",A Worry if Hillary Clinton Wins: What to Do With Bill,link,http://nyti.ms/2afb09w,2016-07-26 16:25:00,3285,1361,842
5281959998_10150857115999999,"Moments before roll call vote will be officially tallied for the Democratic presidential nomination, NYT's Carl Hulse is with Senator Chuck Schumer near the New York delegation on the convention floor.",,video,https://www.facebook.com/nytimes/videos/10150857115999999/,2016-07-26 16:20:31,277,104,27
5281959998_10150856799104999,"Some women get hot flashes early, some get them late, some get none at all. And then there's the “super flasher.”",Meet the Super Flasher: Some Menopausal Women Suffer Years of Hot Flashes,link,http://well.blogs.nytimes.com/2016/07/25/meet-the-super-flasher-some-menopausal-women-suffer-years-of-hot-flashes/?smid=fb-nytimes&smtyp=cur,2016-07-26 15:55:00,223,90,170
5281959998_10150857023424999,"The national conversation about food is growing, but you wouldn't know from the conventions.",When Will Food Issues Be on Politicians Plates?,link,http://nyti.ms/2arIIsK,2016-07-26 15:25:00,318,31,59
5281959998_10150856969294999,Police officers appeared reluctant to take anyone into custody while protesters were clearly determined to be taken in.,"‘Arrest Me,’ Convention Protesters Say, but Police Officers Show Restraint",link,http://nyti.ms/2a54mQC,2016-07-26 14:55:00,216,72,34
5281959998_10150856979339999,"“I wake up every morning in a house that was built by slaves, and I watch my daughters – two beautiful, intelligent, black young women – playing with their dogs on The White House lawn,” Michelle Obama said.","Yes, Slaves Did Help Build the White House",link,http://nyti.ms/2acHFvZ,2016-07-26 14:25:00,11447,539,1146
5281959998_10150856807669999,"Meet Daisy, Diana, Debbie and Denise. “They’re old ladies. They’re very healthy for their age,” said a developmental biologist whose team found that cloned animals appear to live and age normally.","Clones of Dolly the Sheep Have Aged Like Any Other Sheep, Study Says",link,http://www.nytimes.com/2016/07/27/science/dolly-the-sheep-clones.html?smid=fb-nytimes&smtyp=cur,2016-07-26 13:55:00,939,63,252
5281959998_10150856790969999,"The study found that Dutchmen born before 2000 were the world’s tallest, and Guatemalan women born before 1900 were the shortest.",Adults Have Become Shorter in Many Countries,link,http://nyti.ms/2anySqK,2016-07-26 13:25:00,136,32,47
5281959998_10150856937844999,"Joseph Stiglitz, the Nobel laureate economist, is here with the Times’s Peter Goodman for his first interview on his new book, “The Euro: How a Common Currency Threatens the Future of Europe,” in which he argues that a fundamentally flawed currency is at the heart of Europe's grave economic crisis.",,video,https://www.facebook.com/nytimes/videos/10150856937844999/,2016-07-26 13:11:07,1732,284,707
5281959998_10150856674929999,"""Well, we started out pretty wild."" Read on in The New York Times Opinion Section.",Unconventional Hardly Covers It,link,http://nyti.ms/2a1HErF,2016-07-26 12:55:00,85,36,13
5281959998_10150856780129999,"One of the most biologically diverse places on earth is being threatened by illegal gold mining.

More images from Peru: http://nyti.ms/2ac5fZD

Photo: Tomas Munita for The New York Times",Timeline Photos,photo,https://www.facebook.com/nytimes/photos/a.283559809998.33779.5281959998/10150856780129999/?type=3,2016-07-26 12:25:00,193,66,52
5281959998_10150856910919999,"We ask you all to write a letter. It begins, ""Dear President Clinton...” Fill in your hopes and fears about her possible presidency in the comments and watch as people in New York’s Bryant Park contribute their thoughts.",,video,https://www.facebook.com/nytimes/videos/10150856910919999/,2016-07-26 12:24:07,1356,1376,155
5281959998_10150856777699999,"Violent crime in Japan, like the deadly knife attack at a center for the disabled in a Tokyo suburb, is all the more shocking because of its rarity.","In Low-Crime Japan, Rarity of Mass Killings Only Heightens the Shock",link,http://nyti.ms/2aqTu2s,2016-07-26 11:55:00,137,35,29
5281959998_10150856864799999,"Brian Roberts, the chief executive of Comcast, is here at the Democratic National Convention with The Times's Jim Rutenberg to talk about his hometown Philadelphia and the convention. Ask your questions in the comments.",,video,https://www.facebook.com/nytimes/videos/10150856864799999/,2016-07-26 11:33:39,473,275,58
5281959998_10150856860664999,"“It’s easy, it is easy to boo,” Bernie Sanders said. “But it is harder to look your kids in the face who would be living under a Donald J. Trump presidency.”",Bernie Sanders Hears Boos Again as He Asks Supporters to Back Hillary Clinton,link,http://nyti.ms/2a2khOI,2016-07-26 11:25:22,22872,1060,3143
5281959998_10150856826204999,"Alex Conant, a top advisor to Marco Rubio, is here at the Democratic convention with NYT’s Jim Rutenberg to talk Donald J. Trump, Hillary Clinton and division in the two parties.",,video,https://www.facebook.com/nytimes/videos/10150856826204999/,2016-07-26 11:14:38,666,350,67
5281959998_10150856783869999,"""Fashion is not known for its embrace of togetherness (more for its exclusion). But Christian Siriano is,"" fashion critic Vanessa Friedman writes.","Michelle Obama’s Dress May Have Looked Simple, but It Spoke Volumes",link,http://nyti.ms/2ascHCu,2016-07-26 10:55:00,16122,579,1900
5281959998_10150856793024999,"Eyewitness footage captures the scene in Mogadishu, as smoke rose over the city and gunfire rang out on the streets, in the latest attack by militant group Shabab. http://nyti.ms/2aeaDvJ",Suicide Bombers Target Somali Capital,video,https://www.facebook.com/nytimes/videos/10150856793024999/,2016-07-26 10:25:00,126,29,74
5281959998_10150856762249999,"Thousands have been forced to evacuate their homes as a wildfire threatens the Santa Clarita Valley, north of Los Angeles. http://nyti.ms/2au8wpn",California Wildfire Threatens Homes,video,https://www.facebook.com/nytimes/videos/10150856762249999/,2016-07-26 09:55:00,256,30,148
5281959998_10150856781804999,"What’s it like to teach firearm safety in a summer filled with gun violence? Maj Toure, the founder of Black Guns Matter, teaches people how to safely own guns. We’re with him at a gun range in Philadelphia. If you have questions for Maj, leave them here.",,video,https://www.facebook.com/nytimes/videos/10150856781804999/,2016-07-26 09:51:48,1506,432,261
5281959998_10150856763729999,The Metropolitan Transportation Authority (MTA) announced this week that the L train tunnel will close for 18 months. Join our transit reporter Emma Fitzsimmons from the Bedford Avenue L stop in Brooklyn.,New York Today,video,https://www.facebook.com/NewYorkTodayNYT/videos/1802849339944734/,2016-07-26 09:14:55,456,52,0
5281959998_10150856752409999,"The changes to the party platform testify to the strength of the Sanders campaign, the Editorial Board writes in The New York Times Opinion Section.",Hillary Clinton’s New Democrats,link,http://nyti.ms/2a1k4LI,2016-07-26 08:56:30,615,74,79
5281959998_10150856688254999,The Olympic torch began its trip around Brazil in May. And it hasn't been a smooth journey.,"Face Plants, Fire Extinguishers and Other Fails: The Olympic Torch Stumbles Toward Rio",link,http://nyti.ms/2ae8dNK,2016-07-26 08:25:00,160,20,42
5281959998_10150856701649999,Suicide bombers killed at least 12 people in Somalia in attacks near the airport and bases for the United Nations and African Union.,Shabab Suicide Bombers Kill at Least 12 in Somalia’s Capital,link,http://nyti.ms/2aeaDvJ,2016-07-26 07:55:00,97,27,74
5281959998_10150856697034999,David Brooks and Editorial Board writer Elizabeth Williamson discuss what's to come at the Democratic National Convention.,The New York Times Opinion Section,video,https://www.facebook.com/nytopinion/videos/1366685973346355/,2016-07-26 07:33:19,277,50,0
5281959998_10150856657789999,"""All the handicapped should disappear,"" the suspect told the police after he had turned himself in.","Knife Attacker Wanted to Rid Japan of the Disabled, Authorities Say",link,http://nyti.ms/2a1ER1O,2016-07-26 07:27:00,138,55,94
5281959998_10150856664959999,"""You're going to have to fight your party's materialistic mind-set,"" David Brooks writes in The New York Times Opinion Section.","Hillary, This Is Why Democrats Are Still Struggling",link,http://nyti.ms/2a1lBRZ,2016-07-26 06:55:00,844,211,140
5281959998_10150856650164999,Bernie Sanders was drowned out by boos when he mentioned Hillary Clinton during a speech at the Democratic National Convention.,Sanders Supporters Throw Convention Into Disarray,video,https://www.facebook.com/nytimes/videos/10150856650164999/,2016-07-26 06:45:00,819,337,138
5281959998_10150856649099999,"Bernie Sanders's supporters booed, heckled and protested on the first night of the Democratic National Convention.","Bernie Sanders, Leader of a Revolt, Now Must Put One Down",link,http://nyti.ms/2adZjQs,2016-07-26 06:25:01,752,322,66
5281959998_10150856621804999,Does President Bill Clinton have another vintage performance in him?,Democratic Convention: What to Watch For on Day 2,link,http://nyti.ms/2adRlGO,2016-07-26 05:55:00,610,110,34
5281959998_10150856638544999,Daily Briefing: Here's what you need to know today.,"Bernie Sanders, Hillary Clinton, Solar Impulse: Your Tuesday Briefing",link,http://nyti.ms/2a1yw6H,2016-07-26 05:30:00,118,75,11
5281959998_10150856624254999,"It's Hillary Clinton's convention, and it was Bernie Sanders's big night. But the star on Monday was Michelle Obama.",Democratic Convention Day 1 Takeaways: Michelle Obama Steals the Show,link,http://nyti.ms/2abeNEX,2016-07-26 04:55:00,14925,244,623
5281959998_10150856625179999,"Breaking News: Militants stormed a French church, killing a priest in his 80s. President François Hollande blamed ISIS.","Attack on Church in France Kills Priest, and ISIS Is Blamed",link,http://nyti.ms/2a1uOK1,2016-07-26 04:37:13,382,182,552
5281959998_10150856620324999,Health experts have a word of advice for Olympic athletes competing in Rio's waters: Keep your mouth closed.,Keep Your Mouth Closed: Aquatic Olympians Face a Toxic Stew in Rio,link,http://nyti.ms/2adPfa8,2016-07-26 04:26:00,720,174,608
5281959998_10150856609499999,The pope’s more tolerant and inclusive language is sometimes at odds with the way the faith is taught and understood in Poland.,Pope Francis Will Encounter a Socially Conservative Church in Poland,link,http://nyti.ms/2a1n4rN,2016-07-26 03:55:00,155,29,34
5281959998_10150856495069999,"“When we turn on each other, we can’t unite to fight back against a rigged system,” Elizabeth Warren said.",Elizabeth Warren Urges Liberals to Vote for Hillary Clinton,link,http://nyti.ms/2asoPQY,2016-07-26 03:25:00,3520,431,188
5281959998_10150856514719999,"The U.S. and Iraqi military are bracing for what they expect to come after ISIS loses Mosul, its last major stronghold: bitter and bloody guerrilla warfare.","As ISIS Loosens Grip, U.S. and Iraq Prepare for Grinding Insurgency",link,http://www.nytimes.com/2016/07/26/world/middleeast/isis-iraq-insurgency.html?smid=fb-nytimes&smtyp=cur,2016-07-26 02:55:00,122,24,44
